prec_smooth1980,tavg_smooth1980,dday31C_smooth1980,prec_smooth1990,tavg_smooth1990,dday31C_smooth1990,prec_smooth2000,tavg_smooth2000,dday31C_smooth2000,Cluster
58.123337,20.159424,20.198608,44.434368,19.955458,20.441322,57.624092,20.471235,14.906607,0
62.753185,18.296135,4.8686099,47.282566,18.449291,16.347095,56.195797,18.934607,7.849803,0
56.63081,20.723135,23.767071,48.784451,20.604507,22.561623,60.788956,21.204014,18.872,0
67.012581,19.85125,16.085403,51.388298,19.523409,22.038834,67.006615,19.910208,12.855651,0
63.056343,21.333826,24.332758,51.942204,21.168905,23.526552,58.897129,21.682186,20.409115,0
67.894928,19.150879,9.4892616,50.157475,19.225389,19.583826,65.322174,19.530317,8.5919724,0
63.006828,18.511623,4.1286612,55.002258,18.826839,16.257481,63.280167,19.109009,7.5478277,0
61.668934,18.46566,5.9692049,46.836273,18.64353,17.467083,60.371975,19.094622,8.5501528,0
57.734203,20.718994,26.250324,49.350758,20.679188,27.829714,62.093929,21.430202,22.056114,0
61.025692,19.833351,13.462189,50.027889,20.117016,21.893679,65.627266,20.508112,13.798742,0
56.089123,20.434689,19.733223,48.223965,20.506273,22.198933,63.142971,21.035023,16.661974,0
59.39827,20.296118,22.564253,44.593552,20.326094,24.406961,57.006687,20.780682,17.707542,0
64.03286,17.145779,1.6544678,48.674107,17.105173,9.3684187,68.804207,17.614601,3.4933941,0
60.516411,21.39353,27.221514,50.227283,21.269382,26.414074,61.654572,21.844921,22.935064,0
65.171875,17.410948,1.9593593,48.890675,17.783821,13.384464,60.597515,18.240286,7.3597794,0
64.031067,18.231653,5.2430534,49.2659,18.427343,17.069616,59.558353,18.971869,8.8918095,0
64.869133,17.877609,3.3187158,49.658222,18.172815,15.128588,57.629242,18.717276,8.5043983,0
64.340042,18.755394,6.7384667,52.150146,18.999804,16.506111,62.221058,19.355658,7.4241271,0
64.667877,16.438215,1.0484768,44.310772,17.216831,10.324761,61.825653,17.755619,4.6128082,0
63.647572,18.169577,3.9423642,48.99506,18.381603,14.086238,56.461426,18.76613,6.2101765,0
62.990101,20.193098,15.930319,53.907063,20.385834,21.636354,68.762871,20.913383,16.09643,0
64.604584,17.380285,1.3848134,50.577572,17.696648,10.448636,62.255695,17.925179,3.7534719,0
61.538036,18.671156,6.7127376,44.742836,18.802618,17.866381,56.037216,19.261887,7.7748485,0
61.911274,19.561426,12.70509,50.592957,19.527899,18.78717,61.779076,19.928385,12.018105,0
65.384918,19.309626,10.926661,50.84869,19.230299,18.553589,64.140121,19.570383,8.8942471,0
63.393932,16.974779,1.7739581,44.602291,17.450039,13.854808,62.986629,17.907513,7.1118827,0
60.273075,19.14362,8.673336,46.882717,19.256697,19.844666,57.001053,19.638288,9.7099676,0
61.811935,19.629189,13.261796,50.739483,19.747486,22.390558,60.873096,20.163345,14.868551,0
59.555843,20.169315,19.462154,46.396328,20.265059,21.218706,58.736877,20.773893,15.622676,0
56.605316,20.795311,26.005186,47.529881,20.885626,27.651733,58.786182,21.472895,21.993362,0
56.229786,20.496979,20.390572,47.521454,20.699402,27.390364,64.542435,21.128586,18.816515,0
62.938931,18.578611,6.4001975,50.042969,18.756563,16.826206,56.491089,19.229271,8.5011158,0
60.474098,19.693867,15.084838,47.301685,19.593327,19.52227,59.187786,19.945845,12.921344,0
62.483181,21.743212,30.874599,51.01976,21.610798,31.0891,60.28627,22.169222,27.945139,1
58.73093,19.753153,14.650209,47.734818,19.579203,16.870962,58.888718,20.012053,11.796337,0
64.28994,18.830313,5.9865227,51.490772,19.089922,18.022699,64.477547,19.344803,7.4583187,0
58.563763,20.837662,27.627676,48.905563,20.96162,30.650448,57.026783,21.630243,25.101517,0
60.467796,20.184347,20.451658,47.456753,20.351673,26.539755,61.333199,20.839922,18.079624,0
60.599888,19.516077,12.633474,48.698532,19.461302,15.772872,59.116062,19.873003,11.275686,0
60.560623,19.69173,11.93743,49.287601,19.913382,23.139944,61.186993,20.418938,15.484349,0
63.818001,17.229654,1.2417895,48.709095,17.548563,10.104634,64.98735,17.889713,3.8894556,0
61.521446,18.706614,7.2518034,49.112988,18.735353,16.428669,58.534893,19.192951,7.5144949,0
56.863052,20.801825,24.661465,48.529251,20.910297,26.508053,61.536102,21.461592,21.247946,0
61.56144,19.303448,9.0101786,52.366291,19.493347,21.278278,59.611069,19.895,12.314548,0
62.199905,19.940506,18.083118,48.302856,19.92358,21.31361,56.833694,20.320873,14.812084,0
62.483788,21.676382,30.901676,51.175751,21.458197,27.33243,59.986748,22.097439,26.334162,0
61.229237,21.895075,29.693239,51.144775,21.744324,31.313076,61.030739,22.180882,25.834522,1
63.418663,18.458197,5.6729646,50.682186,18.624832,16.718283,56.833973,19.089718,8.2891235,0
58.185211,20.987423,31.040802,49.36858,21.140757,34.092754,58.799549,21.656239,28.706932,0
59.233418,20.230585,17.45961,50.329037,20.439539,23.537821,67.091278,20.818621,16.200613,0
60.802605,18.769459,4.9822583,52.722336,19.035427,17.818867,64.762665,19.300909,8.1519203,0
56.929195,20.89673,28.505602,49.673809,21.000977,31.800156,58.339077,21.745228,27.652153,0
59.00214,20.946175,26.733944,49.837368,20.767237,23.631701,59.733669,21.419783,21.195978,0
59.921257,20.004236,15.854302,48.5112,19.909191,18.174534,59.213982,20.297724,12.686113,0
64.666191,19.537552,12.191319,51.893871,19.367954,18.084257,60.599796,19.70055,11.010381,0
59.071098,19.780645,15.927279,46.301842,19.641043,17.926405,56.485493,20.15601,13.245076,0
60.684963,19.880043,14.236333,47.95591,20.071539,24.042063,62.359764,20.560211,16.639111,0
62.345665,18.366423,4.8462996,51.63319,18.495153,15.189191,58.79681,18.876114,6.6114097,0
64.230591,17.032938,1.1943331,47.590885,17.192732,9.0820742,67.816154,17.677496,3.9120483,0
61.378635,19.407974,11.478086,48.27198,19.394262,18.309179,59.462109,19.773052,10.643674,0
58.729836,21.409229,28.514708,49.799095,21.298174,26.246099,61.958279,21.80032,23.597183,0
62.556667,18.794512,6.1176763,50.815617,19.090544,17.022284,60.797405,19.564356,9.4212866,0
61.966923,20.870411,22.590769,54.100452,20.911339,23.924156,65.980415,21.429037,20.385443,0
65.488152,18.967592,8.4113321,50.35482,19.230497,19.460052,63.737389,19.469877,7.7502594,0
55.304733,20.78064,22.286739,47.851406,20.968567,26.227768,60.878342,21.455336,18.951038,0
56.867321,20.674097,21.685001,49.196316,20.705246,23.939419,63.724022,21.19359,18.311108,0
57.979485,20.973494,24.11902,50.288181,20.854374,22.820881,58.711552,21.468201,20.140966,0
60.64241,17.84766,2.2194328,52.380375,18.138266,13.432091,65.382408,18.418036,6.0600328,0
65.489571,18.09836,4.6143012,50.561157,18.370068,16.152712,59.359341,19.028149,8.6241779,0
58.035069,20.526657,20.282793,49.152168,20.335125,17.861263,62.44178,21.043118,14.917582,0
64.599022,17.11161,1.4781829,47.996948,17.434959,10.681618,67.634583,17.893459,4.7508507,0
61.725426,18.713655,7.3068624,47.237122,18.863209,17.215988,56.127716,19.292416,8.3171282,0
52.229057,18.050619,3.5413291,55.988228,18.369452,11.054761,56.102535,19.095428,7.6102037,0
51.190979,17.722397,2.6349747,55.708538,17.980457,9.519599,55.040215,18.627205,6.1108761,0
61.495705,19.442751,9.7940559,56.977406,19.502111,12.818748,67.290634,20.245426,9.7619257,0
60.075787,18.626421,5.4498925,48.239647,18.763618,13.777761,61.336143,19.187765,7.092196,0
57.050831,17.838146,2.6898377,61.943577,18.163282,8.9121103,58.569767,18.88014,5.0765486,0
64.895813,18.495481,5.7919393,57.639996,18.731667,12.900285,61.715523,19.476879,6.9133344,0
63.817493,19.177671,6.5443292,56.801708,19.251854,10.514293,69.626732,19.945126,7.4601703,0
58.508041,18.363209,5.3095822,54.28083,18.538557,12.700825,61.834366,19.244568,7.0538607,0
57.012657,18.027599,4.9082723,56.817486,18.111097,10.271789,62.495705,18.817537,6.0855279,0
66.189575,20.294369,12.438421,60.240677,20.223776,15.551847,59.176529,20.901842,14.218218,0
68.402695,19.408512,7.64641,58.940399,19.585369,13.987256,68.395035,20.064163,9.0967302,0
62.027344,18.467234,5.3412204,57.068684,18.567627,10.999254,60.828499,19.318624,5.8652372,0
71.340256,19.778992,12.496057,56.007378,19.748505,15.174236,62.375801,20.44762,13.774624,0
70.118515,20.182184,14.628543,55.321556,20.260326,18.538027,67.952042,20.824392,14.757292,0
61.906673,19.326496,7.2722702,60.810028,19.305895,12.213396,63.130356,19.992983,9.3078699,0
63.161228,19.166206,6.9048734,60.831974,19.093008,9.893034,67.248039,19.935493,6.408998,0
54.549316,17.34395,2.0675676,55.298561,17.664579,9.0782032,54.392605,18.261827,5.5131483,0
59.68906,18.191751,3.5294814,62.493999,18.423861,9.4884872,59.993431,19.18404,5.0887218,0
71.312866,20.33843,15.801555,55.620018,20.306383,16.456793,65.605461,20.952623,14.099317,0
60.652523,17.652618,2.1755304,55.623787,17.755154,10.12408,55.380497,18.333168,6.5110097,0
62.067204,18.15941,4.4744306,60.195839,18.311815,9.9386225,64.021286,19.187153,6.2742968,0
66.071045,20.162657,10.91819,56.682709,20.172104,14.1555,58.338272,20.865917,12.839865,0
64.679077,18.787432,6.6602139,54.419979,19.059437,15.876468,61.969978,19.545416,8.3869429,0
60.915241,18.770748,7.5129404,60.354347,18.750601,12.985485,63.733803,19.720221,10.536257,0
56.016441,17.775579,4.7964568,56.170826,17.815807,10.0067,63.575455,18.446356,5.9026747,0
63.879414,20.809063,23.058407,55.230881,20.883665,23.291702,66.217201,21.402668,19.952778,0
57.424625,17.923183,3.5598626,62.706123,18.154543,9.3295889,59.274288,18.860397,5.1947618,0
70.432487,19.744623,9.3419485,55.979229,19.833942,12.999542,68.44886,20.374714,10.527684,0
62.668377,18.441349,5.184123,61.145382,18.564175,10.706862,61.377552,19.365824,5.381052,0
65.374695,18.698404,5.6268349,61.458614,18.764866,10.97887,64.657234,19.542429,5.8500404,0
67.688087,20.104584,12.407069,55.484566,20.098663,15.583835,58.847397,20.795723,14.276881,0
64.61541,18.810995,5.7419429,58.252224,18.961912,12.319732,63.18716,19.607153,6.562078,0
64.538193,17.935551,3.9283464,63.413391,18.03581,9.1010332,65.074593,18.903479,4.6359315,0
60.170914,18.285311,5.5785627,61.72963,18.329411,10.862495,61.726479,19.122099,6.0009832,0
54.527618,17.843899,3.4848235,60.665493,18.120756,9.920682,59.787819,18.764524,6.2058468,0
65.0457,19.620062,11.986308,59.929523,19.500689,13.884189,65.971893,20.262653,11.339724,0
60.334389,18.02285,4.7976289,52.194157,18.230492,13.975282,62.436378,18.874567,7.5781221,0
57.567333,17.88817,3.0158317,59.862595,18.228565,9.647831,57.979912,18.92445,5.7863178,0
67.456146,19.806494,9.2503233,65.435806,19.686558,12.117567,63.569614,20.395403,9.9318771,0
65.562981,19.681023,9.7773218,62.706799,19.545134,11.74289,66.776146,20.332739,9.3048935,0
62.639061,18.980976,6.1411252,56.593662,19.067698,11.1095,65.26091,19.784332,6.9607029,0
66.155548,20.183743,14.976297,54.962383,20.306149,19.10895,68.576538,20.856045,14.584339,0
56.796764,17.707294,2.8067119,56.782204,17.762569,8.2493773,59.072826,18.339371,4.8817654,0
60.477448,17.25069,1.4082735,57.242584,17.354134,7.2862406,56.30687,17.898516,4.3909869,0
63.499477,17.713671,3.66347,53.002914,17.970318,13.885964,59.524837,18.631708,7.3423014,0
61.497097,17.587914,2.5090923,55.756031,17.776287,10.464906,56.512772,18.444212,5.958693,0
68.35202,19.63563,10.339762,55.632854,19.519663,11.963363,68.397621,20.174335,10.261078,0
60.316521,18.261168,4.5145612,63.30217,18.391987,9.8071108,60.672276,19.263599,5.0354986,0
63.866447,18.989737,5.8027768,59.043953,19.019543,11.075938,63.135929,19.776646,6.1062593,0
59.178585,18.106163,4.8380213,56.062111,18.071411,12.358291,59.569649,18.66827,8.0180998,0
71.941261,19.842819,14.203192,54.777805,19.734531,15.575026,68.397812,20.38538,12.768102,0
56.836964,17.910818,4.8089976,60.061207,17.997509,9.8021631,62.195206,18.700794,5.9880829,0
67.723068,19.375675,7.4403362,57.221607,19.384235,10.194186,71.178955,19.969212,8.4091415,0
65.295372,18.406677,5.9204102,56.219074,18.566357,13.299179,62.466461,19.209944,7.5403972,0
65.07785,18.968351,6.0562568,57.80146,18.971619,10.841262,67.083069,19.681644,6.8333325,0
60.891563,18.254959,5.2141137,48.639156,18.472599,15.528719,60.180408,19.02961,8.3078794,0
56.312599,17.515224,1.8717847,56.579071,17.619257,7.3708162,56.088982,18.169086,4.4168591,0
63.151958,19.6043,8.1170397,60.314377,19.598557,13.076416,61.064724,20.276587,10.19874,0
68.496193,19.678991,11.114411,52.042225,19.480614,12.335743,62.877831,20.158314,10.704998,0
69.528076,19.270531,7.3404832,59.268051,19.33593,11.671466,71.120934,19.843082,8.1150179,0
68.150421,19.237913,8.1667233,59.317081,19.514008,17.566154,64.483246,20.07061,10.841301,0
72.792923,20.61969,15.487141,56.84869,20.577969,15.989156,62.716141,21.283394,15.099111,0
66.757607,20.433662,19.217625,54.993397,20.474033,20.186798,67.418503,21.106936,17.49704,0
61.815697,17.609013,3.2613761,54.913792,17.804142,12.268312,57.871288,18.45676,6.763309,0
60.388237,21.131155,24.55459,51.692764,21.047077,22.431181,58.319069,21.700718,21.118742,0
57.511852,17.809721,4.1010842,53.745377,17.945412,11.242833,61.245895,18.613577,6.6752872,0
67.755157,18.878317,6.2778349,59.521713,19.035738,12.752998,66.212296,19.564939,7.4685087,0
61.524776,17.964716,2.7913713,60.655437,18.166357,8.1535473,60.041023,18.962711,4.1022811,0
63.834084,19.191256,6.4699559,62.31189,19.121906,9.9057837,64.918068,19.853813,6.9203129,0
63.11932,18.552498,5.0791111,61.207127,18.651981,9.9268351,66.083847,19.509104,5.9008365,0
62.072697,17.838636,2.7549968,54.807133,17.834478,10.785116,54.65707,18.42322,6.5185704,0
65.42469,19.909515,13.125222,64.46492,19.711609,14.165354,60.516624,20.494913,12.603785,0
61.964672,19.083221,7.4551926,56.097252,19.194794,12.449458,65.253372,20.022381,8.3991785,0
68.815018,20.796854,19.97677,55.214725,20.779631,18.716421,61.842754,21.476053,17.912767,0
61.185238,17.720673,3.7702646,57.12384,17.810442,11.255228,61.401382,18.46553,6.8298702,0
58.561504,16.765787,1.0139552,56.131134,17.080971,6.0919466,56.155136,17.563673,3.0444844,0
65.89325,19.803095,10.937596,54.798862,20.03969,17.900921,67.118675,20.462805,12.705876,0
66.295021,19.729202,8.3729696,62.984371,19.731367,13.65175,62.63036,20.384144,11.54655,0
61.006264,18.474463,4.9794078,51.828655,18.685032,12.769464,60.706627,19.371973,7.3630519,0
61.40554,18.268559,5.5983958,63.404572,18.332109,10.75593,60.667812,19.196695,5.5456076,0
60.744568,18.103096,4.4751487,59.057266,18.295221,10.50087,62.985725,19.220722,7.2818656,0
62.213364,21.113981,25.480278,52.151081,21.11319,23.901518,59.563564,21.718456,21.582954,0
65.767044,18.987259,6.8888679,56.049091,19.296528,16.295843,62.364227,19.798874,9.4096432,0
66.839516,19.470913,8.6659851,57.710896,19.77117,16.318041,66.436409,20.242773,11.344489,0
55.701729,17.758734,4.1042633,60.562023,17.905571,9.3249407,60.915531,18.596968,5.7653403,0
62.109314,18.652601,5.3911867,50.806503,18.897369,14.34714,61.688393,19.406158,7.8373713,0
65.366951,20.922613,23.587103,53.713455,20.905701,22.030579,62.569046,21.530561,19.797775,0
66.9561,19.633133,10.384703,57.312695,19.505777,12.706871,60.415977,20.220917,11.030976,0
64.489449,17.887581,3.2221622,61.241478,18.045252,8.3895054,63.813923,18.926025,4.575726,0
53.786694,17.816311,2.9737666,59.148533,18.111233,9.5292196,57.957348,18.821331,5.9465613,0
58.360386,18.221638,4.5267119,52.1031,18.415087,12.203263,62.471634,19.073753,6.7857471,0
53.824142,17.682913,2.4956245,57.091507,17.76993,7.6512423,57.78146,18.380102,4.6949959,0
61.930241,18.938517,13.58712,57.469952,18.919001,15.320458,55.512272,19.269554,11.554547,0
67.144295,18.66407,14.647904,56.738731,18.825136,14.722821,55.086452,19.00322,10.382146,0
63.601074,16.657389,1.9079536,56.744225,16.919615,6.782567,69.52626,17.225468,2.0152748,0
69.873039,19.083965,12.890595,57.983341,19.190447,18.639774,64.585175,19.237391,10.006375,0
56.703663,19.007236,15.494381,59.096371,18.597918,13.897366,58.661816,18.508419,9.6436081,0
62.506081,18.020361,5.19661,57.638428,18.138828,14.567218,63.13203,18.33613,5.0862126,0
65.659782,17.584517,3.6421828,56.591995,17.647181,11.867082,66.8311,17.974092,3.1441538,0
57.997715,18.211401,6.6672759,57.548916,18.333939,13.479437,62.334721,18.451138,6.754992,0
71.870384,17.448128,3.2820284,57.762325,17.265381,9.4195118,69.845741,17.694883,2.4201641,0
66.50425,17.443085,3.3694146,56.10648,17.447521,10.787787,68.757469,17.795385,2.6345606,0
57.972725,17.425522,4.7815237,60.56929,17.613543,8.9331312,55.578609,17.797966,4.755115,0
66.937325,17.626928,4.2649069,57.683647,17.902548,12.756182,68.745277,18.129564,3.5930119,0
58.355324,17.999163,6.7472491,59.077785,18.149267,11.389191,59.433594,18.000795,6.7510309,0
56.39476,18.253126,10.466713,61.211025,18.236963,11.315107,59.392017,18.316425,9.6435022,0
60.410706,18.773823,13.444166,59.406818,18.716696,13.906549,58.558788,19.099018,11.113952,0
62.768906,18.330753,5.2018194,54.464096,18.278522,15.264735,69.610283,18.565159,6.2938085,0
69.499031,17.387844,4.3455596,59.782833,17.34951,9.4004726,67.820786,17.325417,2.344347,0
54.48917,17.670052,6.5913601,57.644146,17.693832,10.219545,53.540783,17.878616,5.9324574,0
71.829247,17.052784,2.5084159,58.578781,17.089611,8.9891567,71.944221,17.461588,2.5286105,0
65.108002,18.927351,12.903057,58.42157,18.826403,14.257721,58.540039,18.922346,7.3099961,0
54.915817,17.364782,5.2607646,54.08215,17.511301,9.5860577,50.410698,17.673948,5.0704074,0
63.007278,16.972326,2.8134389,54.153694,17.118303,9.2333422,69.515221,17.450819,2.9369462,0
60.416447,18.128222,3.1996455,51.763508,18.122631,13.525304,64.977066,18.456133,6.3105478,0
53.851063,18.332636,9.3066158,56.388584,18.39723,11.174291,57.768677,18.470072,7.078824,0
57.5634,18.51103,8.8138847,55.565834,18.546947,13.781169,57.863022,18.754587,7.5579624,0
71.431747,19.309563,13.783229,56.088085,19.493734,23.517868,63.802624,19.60301,13.354344,0
67.541275,19.197479,15.902765,59.845688,18.915932,15.128455,59.288273,19.032267,8.1458683,0
63.450455,17.232563,3.0931392,53.12719,17.268387,9.7414799,72.115959,17.56517,2.2690454,0
68.478546,19.252682,8.0194845,51.195107,19.268593,18.881981,63.996258,19.595194,8.1631889,0
55.35923,17.009829,4.1124926,51.81567,17.126032,7.2882323,49.096508,17.390755,3.5634534,0
59.059486,17.348713,2.640573,48.757618,17.476316,9.6164427,70.548912,17.74535,2.4331782,0
58.602474,17.0924,4.4059873,54.47826,17.349951,8.2065849,51.497181,17.54398,4.2286601,0
71.150993,16.856218,2.0542619,58.008717,16.831572,8.4056778,71.397858,17.105698,1.8407423,0
72.177383,17.243378,3.6483815,58.40892,17.386354,10.488761,71.859238,17.641203,3.3487554,0
64.584236,17.440804,3.9448574,59.404648,17.59156,10.783273,68.097496,17.589016,2.7131946,0
64.077629,19.703484,23.385963,57.588875,19.462011,21.099461,58.523537,19.772184,18.771013,0
56.511395,18.523054,9.5877199,57.640324,18.554266,14.173017,60.668385,18.500326,9.1402111,0
62.344654,17.477062,3.3727379,57.416626,17.725241,11.607361,65.795837,17.822498,2.9981859,0
57.1063,18.627153,12.526393,57.579216,18.433805,13.884029,59.120773,18.731501,11.041018,0
58.914764,17.69692,4.7862573,57.669666,17.863565,12.187432,64.469872,17.852255,4.8584652,0
63.809525,17.399527,4.186132,57.930527,17.361294,8.9534292,62.818687,17.359388,2.8456624,0
59.858963,17.619789,4.5787115,57.588776,17.880987,13.219098,63.985298,17.876509,3.9625983,0
54.085232,18.880901,15.792322,52.784637,18.957918,15.815475,60.575436,19.046522,11.961045,0
68.684006,19.121916,8.264926,53.636845,18.935215,19.158791,61.669075,19.57839,11.295642,0
68.602295,16.413853,1.4033678,59.036716,16.614058,6.8904967,72.17923,16.792389,1.4626257,0
59.208679,17.708334,5.0852299,55.979855,17.851852,10.127707,61.879402,17.773863,4.8834863,0
53.959122,17.95779,7.7501731,58.764484,18.095827,11.096607,56.158298,18.154375,6.0750594,0
64.841286,18.676437,6.7717443,58.192383,18.502851,17.392677,62.452782,18.604267,8.0999107,0
60.522083,17.744534,2.9978163,48.280014,17.57069,12.099242,67.088203,17.955856,5.3956614,0
60.953808,18.512199,8.1429615,56.797646,18.538309,15.157034,60.375603,18.601969,6.9042058,0
69.831215,19.373972,12.59264,54.262592,19.392269,25.037815,64.623955,19.772083,14.612364,0
64.572731,19.042753,7.5669546,55.87521,19.052914,19.230083,66.326126,19.251556,9.0728121,0
59.348488,17.810995,4.4901695,49.753525,17.820307,13.160086,69.270325,18.163063,5.2114458,0
64.797333,19.263777,9.9882584,56.448189,18.970856,21.738613,64.603142,18.972233,9.0362072,0
60.217087,17.398733,4.8294182,56.60936,17.554899,8.8776484,57.181721,17.608307,4.1400919,0
70.415108,19.532249,11.679123,52.435955,19.452526,20.701838,64.434288,19.994518,12.344735,0
61.687363,18.171196,5.0805221,54.520153,18.299208,14.455994,67.683754,18.501574,5.3759699,0
63.915993,19.265186,7.5667815,51.421455,19.182455,19.257212,64.611183,19.428684,8.2588062,0
67.397202,18.997105,12.791303,60.136185,18.739845,16.313162,64.650169,18.711599,8.7778702,0
50.225285,17.500216,8.9595566,49.553692,17.400551,13.824373,48.845589,17.456436,7.7222996,0
61.096386,18.749294,10.974508,56.259483,18.778934,13.977343,56.559238,18.897362,7.446208,0
64.477478,19.182335,10.609732,58.789742,18.877338,18.34067,64.601456,18.879162,8.4998541,0
63.226257,19.202919,12.022535,58.657055,18.973822,17.628063,63.165874,18.956875,8.4668703,0
60.205006,17.880192,5.0433292,57.480869,18.081381,13.183132,62.308361,18.141272,4.9045606,0
63.668175,19.358648,20.068632,57.13382,19.168211,17.893215,61.333035,19.583904,16.070431,0
70.879471,17.041761,2.4966035,58.11536,17.298481,9.2042608,69.763924,17.127222,1.8290514,0
50.158909,18.85766,15.618009,51.509357,19.084585,18.549421,57.902348,19.141285,11.084679,0
68.448959,19.124392,10.895594,59.669056,19.077457,18.52133,66.846375,19.063366,8.8309774,0
65.23745,19.087275,17.726042,58.752396,19.124458,17.21616,59.893055,19.480539,14.1287,0
62.78117,18.983652,6.0978823,53.208595,19.067772,18.643829,67.506989,19.299852,8.0004406,0
52.932865,17.613672,6.5654082,52.747623,17.543406,9.2145977,49.354061,17.581129,4.9178519,0
53.349895,16.749195,3.8801513,51.613308,16.753769,6.2501035,48.957188,16.998928,3.1217656,0
67.748131,19.264524,19.256105,56.357845,19.18969,18.447124,58.678265,19.309502,13.685993,0
56.650421,17.538105,5.4211888,55.015232,17.739,9.2656889,53.097355,17.788137,4.4157715,0
49.872852,18.051941,11.151792,51.854401,18.085768,15.483507,52.56049,18.110659,8.1899137,0
58.700249,17.587858,5.433639,57.823727,17.758448,10.377666,57.365761,17.832386,5.2178345,0
58.887524,18.742577,8.362484,56.613834,18.69655,14.947924,59.067329,18.862791,6.9289412,0
59.331928,18.857254,14.549787,56.69595,18.779387,13.80736,61.558136,19.045729,11.31269,0
62.884987,18.014097,6.1762013,58.200207,18.030863,14.565861,61.094028,18.14941,6.3867192,0
67.389938,19.038782,14.782484,57.809872,18.894739,14.627742,56.15559,19.002861,8.4596376,0
57.362846,17.871302,7.6819267,60.276176,17.949177,10.874834,57.539352,18.032665,7.2560091,0
60.224796,18.686821,3.8471365,53.545074,18.856653,15.817182,65.271942,19.169447,8.2340832,0
57.743298,18.654226,10.738549,57.716167,18.621756,11.746979,59.101887,18.657812,8.0515337,0
50.851002,17.918316,10.196228,49.668556,17.838154,15.003227,48.959301,17.767128,7.8473277,0
59.168686,18.025169,5.2323432,57.900795,18.168751,12.752992,62.053589,18.256908,4.8302445,0
62.186497,17.672659,4.152782,58.218918,17.835047,13.056103,62.963589,17.925049,4.1471992,0
69.429619,19.062443,16.123905,55.789257,19.116014,17.031511,55.93779,19.089485,10.709443,0
64.980209,18.923931,13.23115,56.90831,18.923346,15.167731,55.179028,18.942768,8.2633886,0
71.03183,19.381475,13.109697,53.677166,19.580257,25.739717,60.728786,20.061338,17.78223,0
67.858543,19.435753,11.836081,57.478565,19.416849,22.433954,65.584373,19.514627,10.993815,0
63.38866,18.900915,10.288734,57.152046,19.009241,16.170546,60.399216,18.89502,6.8719182,0
63.953957,19.316189,9.238039,53.368435,19.131319,20.885424,64.548454,19.236267,9.7225752,0
68.167839,18.988674,14.14248,59.316502,18.889576,14.980296,62.648132,18.908117,7.8950438,0
59.085026,17.932615,5.9673085,57.214588,18.082251,12.254696,64.040497,17.951424,6.2878652,0
65.594559,17.181805,3.8453941,60.107567,17.174017,8.0837641,63.39748,17.245306,2.8381307,0
66.432304,16.690361,1.7385181,58.919437,16.968906,7.462245,70.944344,17.212568,2.1615908,0
49.025036,18.417034,12.08685,52.988201,18.657024,16.702507,55.668591,18.687998,8.6408176,0
70.071396,17.279432,3.8118169,60.354858,17.121696,9.1006699,66.549034,16.946432,1.7155408,0
61.238857,17.403368,4.0614467,57.750793,17.521338,10.193537,66.282021,17.597584,3.8151994,0
55.735523,22.24634,70.338707,69.288834,21.340086,34.343746,61.816193,22.123745,50.503807,1
56.572857,21.800892,64.152893,62.42168,21.154329,34.796352,63.092602,22.04081,51.857441,1
65.037163,20.707886,39.573265,52.385616,20.915167,39.712978,65.444382,21.310047,39.405338,0
44.928505,22.573448,111.80052,46.972916,22.141001,77.340347,41.769646,22.624537,102.1153,1
41.959702,21.88871,95.959877,44.308605,21.431158,68.109688,44.122005,22.069031,91.955963,1
56.436295,22.252905,67.672783,67.771614,21.247704,36.062141,64.788979,22.082981,51.810257,1
64.926476,20.458511,37.819584,51.489166,20.465561,36.358299,64.661453,20.819876,32.75882,0
49.548882,22.171335,86.609909,53.202862,21.356915,47.431736,58.132263,22.052607,67.269981,1
49.974304,21.754358,78.633842,54.760117,20.973839,41.814007,59.633953,21.631712,58.43742,1
48.898724,22.642197,88.977516,58.820969,21.778471,46.279572,58.75592,22.554941,75.116264,1
54.46928,22.285313,61.209541,65.823975,21.359659,34.709141,68.68293,22.239534,49.669655,1
40.86108,18.912008,46.216141,41.24184,18.739405,34.626614,30.978951,19.263672,57.561615,0
40.510746,21.69248,96.6007,40.093456,21.251352,67.279182,37.008694,21.97102,97.253632,1
52.699257,21.242847,67.053482,48.967495,21.350405,56.482826,50.044601,21.940691,75.132935,1
52.401485,20.639793,57.708271,46.296322,20.856014,51.130337,44.765999,21.505108,71.380974,1
55.741512,21.562292,62.626263,62.055897,20.822485,30.741295,59.476345,21.572262,45.700413,1
44.212826,22.024683,96.413437,43.805317,21.740646,67.151283,37.392002,22.610209,97.657463,1
49.376362,22.814974,96.381966,52.628166,21.990301,53.61372,57.829376,22.665333,81.140182,1
56.373695,22.361177,67.129059,70.174194,21.256392,34.269749,67.80677,22.133541,49.935097,1
38.700645,19.645645,57.993782,39.317352,19.3906,44.684414,34.813629,19.848566,66.696831,0
52.327705,21.456577,75.386375,48.589687,21.432369,59.706593,51.346077,22.121418,80.837158,1
66.456154,20.44829,32.360062,52.667366,20.611568,33.180325,64.434845,20.91638,28.839336,0
60.380093,21.009611,41.183315,53.664646,20.856524,32.450668,62.711044,21.646191,43.746773,1
40.831722,21.526556,83.991142,42.921024,21.043755,59.823658,39.831947,21.760212,87.272141,1
47.782394,22.325565,82.791756,59.695824,21.517782,42.419571,62.654503,22.069437,63.29306,1
