cornyield_smooth1960,cornyield_smooth2000,Cluster
29.699999,78.800003,1
33.48,,3
33.380001,,3
32.200001,131.24001,1
27.040001,,1
23.92,100.54,1
27.780001,78.400002,1
29.860001,155.44,1
24.66,,1
35.860001,138.8,1
29.58,,1
28.280001,62.299999,1
23.219999,,1
25.68,73.0,1
37.040001,69.0,1
41.599998,,3
26.779999,,1
31.719999,89.699997,1
28.540001,,3
25.92,,1
28.68,,1
40.16,,3
20.780001,,1
22.84,,1
29.74,106.46,1
36.18,89.379997,1
18.960001,,1
25.299999,,1
34.84,,3
27.5,,3
19.280001,,1
22.9,,3
21.040001,,1
25.940001,,1
25.360001,,1
27.68,,1
37.34,114.78,1
34.200001,98.620003,1
24.360001,,1
27.059999,,1
29.84,97.800003,1
27.08,163.66,1
26.9,91.0,1
21.620001,89.0,1
23.059999,,1
29.32,,1
31.799999,72.260002,1
27.299999,87.959999,1
33.720001,138.5,1
25.92,,1
20.68,,1
31.300001,,1
29.640001,63.299999,1
39.959999,,3
20.459999,,1
27.0,,1
31.98,97.599998,1
24.719999,,1
22.860001,70.68,1
28.440001,,1
28.559999,140.60001,1
32.759998,156.8,1
25.08,,1
24.76,57.66,1
24.280001,,1
32.16,,3
22.960001,,1
26.42,,1
24.92,,1
23.540001,,1
22.58,,3
42.260002,,1
35.540001,,3
34.299999,109.48,1
28.559999,,1
27.42,,1
26.940001,,1
19.879999,,1
27.780001,,1
30.440001,127.22,1
22.24,,1
25.219999,,1
30.42,,1
32.0,89.440002,1
31.139999,168.0,1
32.299999,,1
30.02,,1
26.66,71.599998,1
35.5,102.12,1
20.960001,,1
16.18,,1
34.540001,91.419998,1
29.799999,72.400002,1
21.379999,112.6,1
35.739998,129.62,1
36.739998,74.779999,1
33.18,112.6,1
32.860001,95.260002,1
20.84,,1
24.879999,,1
25.58,116.48,1
23.42,,1
45.720001,,3
23.700001,,1
33.419998,100.4,3
26.58,,1
38.540001,54.860001,1
23.299999,,1
26.5,109.1,1
39.32,66.5,1
23.960001,,1
24.459999,,1
37.48,94.059998,3
29.380001,,3
26.0,116.2,1
22.84,,1
18.76,,1
29.58,100.84,1
,154.10001,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,165.73999,0
,,0
,156.02,0
,,0
,,0
,,0
,149.78,0
,144.60001,0
,,0
,152.28,0
,149.02,0
,,0
,,0
,138.03999,0
,,0
,,0
,,0
,,0
,162.14,0
,,0
,,0
,,0
,,0
,151.98,0
,164.0,0
,,0
,,0
,,0
,144.95999,0
,,0
,,0
68.400002,144.60001,3
48.0,122.8,1
57.200001,115.8,3
79.199997,145.39999,3
61.599998,141.39999,3
81.800003,156.60001,3
66.199997,123.4,3
81.599998,162.8,3
78.0,154.2,3
78.599998,149.2,3
82.0,155.60001,3
66.400002,134.60001,3
49.0,111.0,3
55.0,123.2,3
75.599998,150.2,3
63.799999,115.0,3
59.799999,123.2,3
67.0,132.39999,3
79.0,154.2,3
81.599998,153.39999,3
80.199997,141.8,3
70.400002,126.6,3
75.400002,144.2,3
60.599998,116.8,3
57.799999,121.0,3
58.799999,120.8,3
72.599998,142.60001,3
47.599998,96.0,3
72.199997,150.2,3
55.0,125.2,3
69.199997,138.39999,3
71.400002,141.2,3
46.0,109.4,3
71.800003,146.8,3
42.400002,112.0,3
77.800003,153.8,3
77.0,154.0,3
74.599998,151.2,3
50.799999,107.0,3
61.599998,121.0,3
51.200001,106.2,3
68.0,138.60001,3
73.800003,148.39999,3
40.0,107.0,3
78.400002,146.39999,3
76.599998,137.60001,3
75.400002,138.2,3
76.0,159.0,3
63.400002,105.2,3
78.599998,147.60001,3
55.400002,123.2,3
81.800003,159.0,3
76.599998,139.39999,3
84.199997,154.8,3
78.199997,160.2,3
70.800003,132.8,3
84.800003,153.39999,3
88.199997,158.60001,3
71.400002,145.0,3
63.200001,135.0,3
50.200001,118.0,3
78.400002,152.39999,3
71.199997,141.60001,3
48.0,106.8,3
74.199997,155.39999,3
74.599998,154.60001,3
62.599998,121.2,3
71.599998,141.39999,3
76.800003,156.0,3
79.199997,154.60001,3
78.0,154.60001,3
74.599998,156.60001,3
44.0,91.800003,3
88.599998,155.39999,3
69.0,144.8,3
41.0,91.199997,3
49.799999,116.0,3
77.400002,155.39999,3
51.400002,108.2,3
52.799999,111.0,3
72.599998,153.39999,3
62.599998,127.6,3
53.200001,102.6,3
78.0,156.60001,3
68.800003,146.60001,3
70.199997,141.39999,3
71.800003,136.8,3
79.400002,159.39999,3
80.400002,148.60001,3
78.800003,154.0,3
55.200001,114.4,3
77.0,145.60001,3
61.599998,125.4,3
80.400002,161.39999,3
55.200001,114.6,3
48.0,112.8,3
60.200001,119.4,3
81.0,147.0,3
67.800003,131.60001,3
40.599998,89.0,3
77.199997,135.2,3
82.400002,157.39999,3
64.82,128.25999,3
69.459999,133.58,3
65.260002,132.88,3
80.779999,148.7,3
62.739998,134.98,3
72.639999,145.78,3
56.48,,3
79.099998,153.53999,3
74.299995,148.46001,3
58.98,120.8,3
71.800003,141.34,3
79.760002,157.08,3
50.920002,,3
71.540001,144.14,3
58.599998,116.56,3
75.639999,146.02,3
68.540001,126.24,3
71.300003,144.34,3
63.639999,131.98,3
66.900002,130.56,3
69.619995,135.75999,3
52.459999,,3
70.779999,142.89999,3
68.18,126.04,3
65.980003,129.52,3
66.5,139.92,3
72.18,137.67999,3
60.48,131.53999,3
70.860001,139.75999,3
68.879997,138.2,3
61.459999,115.38,3
75.32,146.45999,3
73.300003,141.74001,3
80.099998,151.68001,3
66.5,128.17999,3
60.18,120.46,3
76.18,146.78,3
58.619999,124.68,3
61.939999,120.82,3
59.700001,127.64,3
68.160004,136.16,3
61.740002,142.06,3
68.260002,136.54001,3
65.440002,111.4,3
73.559998,133.66,3
75.019997,131.48,3
61.0,112.94,3
74.32,148.53999,3
63.98,139.22,3
67.68,136.94,3
55.939999,122.8,3
75.440002,134.2,3
57.559998,128.34,3
74.0,148.22,3
63.419998,140.12,3
78.779999,153.51999,3
66.720001,127.26,3
60.639999,,3
63.139999,124.52,3
59.32,130.53999,3
71.379997,136.14,3
53.459999,107.98,3
60.16,127.34,3
77.639999,133.58,3
62.900002,145.3,3
68.739998,134.18001,3
70.419998,147.22,3
64.599998,134.3,3
63.18,124.5,3
70.459999,144.48,3
68.040001,129.42,3
56.880001,133.16,3
66.760002,138.06,3
54.200001,117.52,3
68.279999,125.08,3
65.080002,117.52,3
61.5,140.68001,3
55.720001,,3
78.919998,146.06,3
83.020004,153.38,3
79.340004,145.39999,3
60.84,139.2,3
71.639999,143.46001,3
64.919998,131.38,3
71.660004,131.39999,3
75.879997,142.16,3
53.32,121.04,3
60.119999,114.64,3
71.459999,132.82001,3
67.900002,134.28,3
77.580002,155.04001,3
64.120003,127.8,3
66.660004,139.08,3
63.799999,131.68001,3
68.800003,152.25999,3
57.18,124.07999,3
72.5,137.10001,3
79.82,158.24001,3
75.159996,156.5,3
74.559998,156.34,3
69.68,163.38,3
68.379997,157.96001,3
73.440002,151.8,3
67.839996,154.34,3
73.959999,147.78,3
75.400002,145.36,3
69.979996,134.74001,3
80.540001,166.7,3
68.080002,151.03999,3
70.879997,152.82001,3
62.619999,151.94,3
54.98,120.16,3
65.660004,149.68001,3
65.160004,156.03999,3
79.059998,160.62,3
71.199997,145.2,3
72.300003,147.89999,3
55.900002,133.58,3
48.82,121.86,3
69.660004,161.42,3
78.919998,145.48,3
56.639999,145.56,3
72.559998,158.03999,3
64.919998,148.89999,3
64.5,158.0,3
70.239998,155.98,3
74.360001,153.32001,3
65.559998,129.38,3
73.919998,149.03999,3
80.980003,153.28,3
68.019997,137.7,3
75.419998,160.74001,3
65.620003,152.17999,3
76.900002,156.42,3
68.099998,139.58,3
69.519997,141.78,3
53.900002,148.16,3
73.860001,151.36,3
74.099998,148.56,3
72.479996,151.53999,3
72.980003,149.39999,3
72.739998,157.34,3
61.200001,125.66,3
71.360001,150.08,3
77.0,159.62,3
67.739998,138.92,3
69.059998,151.64,3
65.540001,133.78,3
71.080002,155.92,3
70.019997,138.86,3
54.279999,124.06,3
56.879997,154.64,0
69.419998,141.58,3
69.699997,146.39999,3
65.620003,142.38,3
78.199997,156.81999,3
66.199997,125.98,3
67.220001,157.39999,3
63.920002,132.64,3
52.299999,126.48,3
66.599998,136.7,3
71.620003,151.78,3
68.559998,156.66,3
61.66,149.16,0
63.619999,123.86,3
63.84,150.34,3
60.52,149.14,3
70.260002,150.5,3
71.740005,158.56,3
69.080002,139.28,3
73.379997,153.86,3
52.559998,122.5,3
75.139999,151.42,3
78.699997,171.06,3
76.720001,139.04001,3
64.5,162.12,3
75.760002,159.3,3
78.5,155.74001,3
55.880001,123.4,3
59.059998,135.3,3
61.799999,119.66,3
62.52,132.8,3
63.220001,142.22,3
70.459999,147.60001,3
53.560001,119.94,3
72.599998,156.58,3
68.800003,150.0,3
62.439999,151.98,3
63.079998,137.59999,3
65.279999,151.3,3
71.660004,151.46001,3
46.799999,94.599998,1
50.599998,87.0,1
45.799999,99.400002,3
28.200001,113.8,2
28.4,134.8,2
44.0,85.0,1
58.400002,113.2,3
44.400002,93.400002,1
51.400002,87.199997,1
43.599998,86.199997,1
40.200001,103.4,1
38.200001,133.60001,0
35.200001,152.0,2
44.0,124.2,1
47.400002,123.2,1
45.799999,85.0,1
21.4,,2
47.200001,80.599998,1
44.0,98.0,1
30.4,85.400002,0
33.599998,102.2,1
59.599998,131.39999,3
53.0,101.2,3
32.200001,159.0,2
42.599998,100.4,1
24.4,74.0,2
34.799999,79.0,1
71.0,173.39999,2
39.200001,166.2,2
44.400002,83.400002,1
45.400002,110.6,1
36.400002,95.400002,0
32.400002,96.800003,0
81.199997,165.39999,2
63.0,186.39999,2
64.0,95.0,0
43.0,97.599998,1
52.599998,122.8,2
31.200001,,2
34.599998,136.39999,1
71.800003,188.0,2
35.400002,125.0,2
42.0,94.599998,3
45.599998,102.6,3
44.799999,112.0,3
50.599998,89.0,3
59.200001,154.8,2
31.4,138.0,2
31.0,145.39999,2
39.599998,94.400002,1
65.599998,118.0,2
51.0,89.199997,3
38.0,74.199997,1
46.599998,85.599998,1
53.0,94.0,0
42.0,78.0,3
42.599998,136.0,1
32.400002,77.199997,1
42.799999,95.800003,3
66.199997,188.39999,2
45.400002,85.0,3
39.799999,96.400002,1
42.0,87.0,1
39.400002,76.199997,1
53.0,146.2,2
44.0,95.199997,3
42.200001,98.199997,1
28.200001,80.800003,2
27.799999,92.599998,0
43.799999,82.400002,3
48.0,113.0,1
37.799999,98.0,1
45.0,146.0,2
37.599998,77.599998,3
46.200001,112.2,3
31.0,153.0,2
33.0,90.400002,0
33.599998,136.0,1
44.400002,114.2,3
33.0,120.4,1
45.0,99.0,1
37.400002,79.800003,3
49.599998,105.4,2
33.0,56.599998,1
40.200001,93.599998,1
75.400002,130.2,0
42.400002,138.39999,1
72.599998,171.8,2
55.200001,120.4,3
44.0,145.60001,0
56.599998,148.60001,0
39.799999,95.800003,3
28.4,133.8,2
67.800003,164.39999,2
62.799999,173.60001,2
37.400002,79.800003,1
38.799999,142.8,0
29.0,95.199997,3
46.200001,87.400002,3
39.799999,126.0,0
44.0,89.599998,3
71.800003,140.8,0
43.200001,96.400002,1
43.400002,93.199997,1
54.200001,90.0,3
44.400002,89.800003,3
43.5,95.800003,3
50.119999,,3
46.799999,119.8,1
47.400002,111.2,3
52.799999,114.4,3
42.540001,,3
55.220001,118.4,3
65.199997,88.400002,3
51.380001,,3
55.559998,80.0,3
62.619999,,3
48.200001,97.400002,3
53.119999,100.4,3
42.599998,121.6,3
48.0,114.0,3
45.0,112.4,1
50.0,,3
47.400002,124.6,1
58.380001,111.6,3
43.02,,3
46.099998,103.2,3
55.599998,123.0,3
61.700001,100.8,3
41.82,,3
43.66,105.0,3
43.299999,115.0,3
43.599998,103.4,3
55.0,123.6,3
42.700001,93.400002,3
44.119999,,3
47.040001,85.800003,3
65.639999,98.400002,3
61.700001,96.599998,3
59.16,90.599998,3
53.5,130.0,1
50.380001,,3
55.82,92.400002,3
48.799999,,3
45.0,121.0,1
42.900002,88.800003,3
48.099998,103.0,3
44.52,85.199997,3
48.48,124.2,3
57.799999,112.0,3
39.799999,,3
59.299999,107.2,3
53.299999,97.599998,3
53.599998,122.8,3
59.200001,99.199997,3
54.0,122.2,1
49.0,112.0,3
42.279999,,3
59.119999,109.4,3
55.700001,91.599998,3
49.580002,,3
40.98,103.4,3
54.200001,116.6,3
43.5,102.8,3
44.119999,,3
44.52,,3
49.739998,95.0,3
56.5,112.2,3
43.200001,110.6,3
51.5,127.6,3
43.099998,112.8,3
43.200001,108.6,1
38.66,,3
51.0,125.4,3
54.700001,108.8,3
43.119999,,3
56.200001,128.2,3
39.799999,107.0,1
35.66,,3
65.419998,94.400002,3
51.400002,107.8,3
41.119999,,3
55.799999,95.400002,3
45.0,101.0,3
43.299999,97.800003,3
56.439999,90.800003,3
48.080002,,3
42.599998,103.0,3
55.700001,117.4,3
51.68,,3
42.700001,128.39999,3
59.48,123.4,3
55.639999,,3
44.559998,,3
52.02,105.8,3
37.760002,,3
45.239998,,3
46.200001,113.0,3
51.5,,3
48.080002,104.8,3
43.299999,,3
43.68,113.4,3
55.599998,94.800003,3
60.5,113.8,3
53.900002,119.8,3
58.419998,103.0,3
54.700001,114.0,3
55.299999,125.4,3
49.099998,124.2,3
57.959999,,3
63.599998,132.60001,3
50.900002,126.6,3
52.900002,105.2,3
49.5,128.8,3
52.299999,117.0,3
37.760002,107.0,3
44.52,,3
55.52,107.8,3
,,1
,,1
,,1
,,1
,105.78,1
,,1
,,1
,,1
,111.36,1
,,1
,,1
,,1
,110.94,1
,,1
,102.02,1
,,1
,,1
,129.46001,1
,,1
,,1
,129.42,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,119.14,1
,135.25999,1
,107.66,1
,,1
,,1
,,1
,127.68,1
,119.3,1
,,1
,117.4,1
,,1
,,1
,,1
,,1
,,1
,109.82,1
,,1
,,1
,,1
,,1
,118.2,1
,,1
,,1
,,1
,,1
,,1
,,1
,,1
,123.54,1
,,1
,,1
,,0
,,0
,,3
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,3
43.84,,3
55.119999,109.7,3
63.34,120.08,3
45.0,99.019997,3
56.040001,129.22,3
62.880001,108.96,3
64.339996,112.06,3
48.799999,95.139999,3
61.060001,123.8,3
62.68,97.919998,3
50.780003,,3
68.239998,111.02,3
66.779999,100.28,3
65.639999,115.02,3
56.919998,99.139999,3
46.459999,94.32,3
60.560001,128.14,3
48.880001,96.0,3
55.599998,131.42,3
61.779999,108.54,3
56.220001,91.699997,3
52.299999,110.44,3
56.380001,119.6,3
,,3
,,3
,,3
,,3
,,3
,,3
,,3
,,3
,,3
,,3
,,0
,,0
52.98,120.6,3
,84.599998,0
,,0
45.34,110.0,0
,,0
50.959999,120.0,3
63.060001,125.0,0
,,0
64.300003,120.8,3
64.300003,122.6,3
62.200001,112.4,3
60.599998,107.0,3
,,0
,,0
,,0
50.880001,,0
55.380001,115.6,0
,,0
,,0
,,0
61.52,128.8,0
,,0
53.259998,99.800003,0
46.18,,0
,,0
47.040001,85.400002,0
66.220001,120.2,0
62.380001,112.2,3
,,0
59.900002,128.39999,0
65.860001,122.2,0
55.139999,129.2,0
41.66,,0
,,0
52.66,110.2,0
59.080002,107.4,3
53.68,112.0,3
,,0
48.779999,117.0,0
,,0
36.5,,0
54.579998,115.2,0
,,0
76.779999,126.4,3
55.559998,109.4,0
,,0
,,0
51.560001,115.4,0
,,0
,,0
47.259998,,0
47.099998,109.4,0
,,0
53.48,123.6,0
48.380001,117.6,0
72.139999,130.2,3
60.619999,110.2,0
,,0
49.18,97.0,0
45.439999,102.6,0
53.700001,,0
45.060001,,0
42.66,111.6,0
,,0
43.580002,,0
,,0
,,0
48.599998,112.2,0
,,0
,,0
62.52,123.2,0
49.060001,110.8,0
60.740002,120.6,3
53.599998,127.8,0
,,0
63.759998,107.4,0
63.860001,123.0,0
46.02,107.0,3
61.619999,111.2,0
65.459999,,0
,,0
,,0
52.599998,111.6,3
,104.8,0
,97.199997,0
,117.4,0
39.200001,140.2,0
65.199997,152.8,3
63.599998,151.60001,3
,,0
67.599998,156.2,3
,104.8,0
51.0,157.60001,0
57.200001,120.0,3
40.400002,119.0,0
,102.8,0
54.400002,146.60001,3
,101.4,0
62.599998,150.8,3
62.799999,158.39999,3
45.599998,132.2,0
68.800003,150.39999,3
66.800003,153.0,3
66.400002,150.8,3
69.0,158.60001,3
44.400002,149.39999,0
62.599998,139.39999,3
72.599998,150.0,3
,130.8,0
52.0,118.6,3
,,0
60.599998,143.60001,3
,119.4,0
54.599998,155.2,3
,92.0,0
,,0
45.400002,140.8,0
,,0
,,0
65.400002,149.8,3
42.799999,136.39999,0
49.599998,144.0,0
67.400002,156.60001,3
,113.0,0
,93.0,0
65.599998,153.39999,3
57.599998,142.0,3
,117.6,0
,118.6,0
59.599998,152.39999,3
52.599998,142.39999,0
65.599998,158.0,3
55.200001,137.60001,0
,106.8,0
65.400002,157.0,3
38.799999,131.0,0
,104.4,0
,111.4,0
41.400002,137.2,0
,108.2,0
42.599998,152.2,0
,,3
,104.8,0
56.0,151.39999,0
58.0,160.0,0
68.400002,151.39999,3
50.0,147.2,0
,88.800003,0
,,0
66.0,149.60001,3
43.599998,122.6,3
66.199997,161.0,3
44.799999,134.8,0
65.199997,153.2,3
43.799999,154.39999,0
45.599998,153.60001,0
,114.8,0
37.599998,150.2,0
69.599998,161.2,3
33.799999,110.6,0
69.0,154.0,3
61.0,143.39999,3
61.599998,153.60001,3
36.200001,124.4,0
70.800003,158.39999,3
60.0,137.8,3
52.0,144.39999,0
28.32,,1
34.0,100.16,1
29.42,,1
28.779999,,1
33.799999,92.980003,1
31.9,138.72,1
31.5,91.919998,1
29.0,99.019997,1
25.940001,83.68,1
30.360001,,1
39.98,116.86,1
25.0,,1
25.66,91.68,1
40.279999,125.48,1
34.16,,1
29.440001,,1
36.18,110.4,1
30.52,,1
31.559999,,1
31.18,,1
27.620001,,1
31.18,97.160004,1
36.34,,1
35.639999,,1
30.92,106.02,1
33.34,115.74,1
33.66,127.66,1
46.119999,127.7,1
32.459999,75.599998,1
32.68,,1
28.18,,1
31.799999,,1
30.360001,,1
31.200001,,1
24.860001,,1
31.0,94.099998,1
29.540001,,1
28.48,,1
29.84,,1
26.440001,,1
30.040001,77.099998,1
32.18,127.08,1
31.26,,1
24.440001,97.779999,1
28.639999,110.14,1
29.74,,1
33.220001,89.860001,1
26.719999,86.300003,1
29.0,94.040001,1
26.960001,,1
26.9,,1
23.74,110.16,1
26.119999,,1
38.740002,103.1,1
34.98,,1
29.82,,1
29.559999,,1
33.700001,,1
34.32,,1
35.52,116.66,1
27.98,104.52,1
26.18,94.720001,1
43.040001,127.26,1
30.58,,1
31.620001,,1
31.0,,1
33.220001,128.98,1
33.939999,126.36,1
37.579998,97.5,1
33.34,93.459999,1
29.74,,1
35.299999,116.5,1
30.860001,89.760002,1
30.860001,,1
41.299999,127.06,1
42.139999,131.36,1
27.639999,,1
30.42,87.660004,1
29.08,,1
26.780001,,1
32.220001,99.659996,1
33.52,122.84,1
53.0,112.74,3
60.360001,114.68,3
64.440002,121.68,3
57.780003,110.0,3
47.5,107.3,3
45.299999,129.10001,1
51.919998,107.32,1
46.919998,100.76,3
43.079998,106.32,3
56.68,111.14,3
56.439999,124.16,3
35.900002,123.14,1
52.939999,109.18,3
54.82,109.9,3
39.18,,3
54.959999,120.08,3
65.379997,128.89999,3
41.119999,,3
53.700001,106.04,3
46.16,104.88,1
61.279999,123.08,3
44.98,,3
59.900002,114.08,3
56.18,121.02,3
50.939999,113.96,3
51.380001,101.12,3
56.639999,108.38,3
45.419998,,3
47.52,123.84,1
39.579998,,3
55.02,100.92,3
53.68,102.82,3
39.68,,3
43.799999,,3
49.759998,135.92,1
51.600002,112.32,3
55.32,99.540001,3
56.360001,103.36,3
48.700001,85.419998,3
53.779999,112.84,3
56.759998,111.3,3
49.400002,88.879997,3
39.259998,,3
64.479996,128.88,3
58.68,125.25999,3
40.060001,,3
41.18,,3
60.060001,117.64,3
49.540001,122.08,1
49.899998,91.599998,3
52.260002,96.860001,3
59.66,105.72,3
40.259998,,3
61.880001,125.56,3
47.919998,111.28,3
60.84,107.52,3
57.900002,108.66,3
57.900002,105.56,3
55.299999,114.42,3
47.48,,3
57.439999,108.36,3
39.799999,,3
37.639999,86.120003,3
59.560001,120.94,3
51.439999,115.08,3
48.52,96.459999,3
70.779999,147.5,1
49.240002,99.339996,3
56.299999,107.7,3
57.919998,105.6,3
46.560001,93.540001,3
59.880001,142.5,1
45.639999,96.519997,3
54.200001,109.46,3
38.939999,,3
56.220001,113.94,3
35.220001,,3
56.0,131.72,1
57.419998,121.52,3
52.02,100.38,3
41.139999,,3
59.799999,114.3,3
56.860001,122.04,3
45.5,90.599998,3
43.5,,3
49.5,107.22,3
57.400002,113.14,3
53.639999,104.88,3
57.540001,122.46,3
41.68,,3
35.34,109.86,1
61.539997,126.98,3
45.939999,94.220001,1
,126.34,3
47.759998,106.54,3
60.66,125.1,3
67.720001,131.44,3
55.360001,110.34,3
55.48,113.94,3
59.420002,144.01999,1
39.959999,,3
62.240002,108.68,3
56.639999,138.82001,1
39.139999,,3
50.260002,104.48,3
41.540001,,3
38.560001,,3
48.779999,99.860001,1
61.560001,108.62,3
42.419998,,3
38.880001,103.5,3
40.419998,,3
57.560001,106.36,3
44.060001,,3
68.239998,154.81999,3
44.279999,139.39999,0
,128.28,0
27.68,92.019997,0
32.860001,136.3,0
48.080002,138.39999,3
45.98,136.48,0
28.98,84.599998,0
32.48,148.0,0
60.84,158.02,0
60.060001,128.38,3
55.799999,128.7,3
54.899998,108.68,3
45.720001,120.62,0
27.92,165.38,0
15.860001,149.74001,0
42.599998,118.8,0
70.620003,154.92,3
53.200001,133.56,3
57.639999,128.08,3
41.52,145.01999,0
52.279999,132.17999,3
20.52,109.1,0
71.620003,161.46001,0
59.32,104.2,0
46.200001,121.56,3
58.740002,133.42,3
58.100002,128.82001,3
24.0,151.64,0
61.98,150.02,3
59.220001,149.42,3
27.58,126.9,0
51.119999,117.82,0
44.02,110.88,3
54.399998,118.96,0
46.900002,135.44,0
55.48,151.42,0
,,0
41.959999,134.75999,0
71.82,157.14,3
74.400002,163.60001,3
47.380001,139.0,3
21.02,130.92,0
46.420002,115.3,0
36.52,152.72,0
,,0
43.740002,139.94,3
43.540001,121.62,3
46.260002,98.639999,3
69.260002,163.89999,3
61.079998,138.0,0
25.6,110.22,0
42.060001,89.440002,0
42.580002,111.14,3
46.299999,105.86,3
47.16,154.22,0
27.440001,134.92,0
44.18,129.54001,0
15.66,140.48,0
47.419998,120.36,3
65.159996,146.03999,3
57.84,145.72,0
45.700001,127.84,3
52.540001,99.599998,3
59.540001,129.58,3
46.899998,94.440002,3
43.34,92.199997,3
25.84,137.8,0
