Cluster,difference
2,24.199998
2,64.199997
2,19.199999
2,52.599996999999995
2,85.0
2,65.599998
2,27.0
2,46.0
2,58.599999
2,43.399998
2,44.399997
2,68.599998
2,83.400001
2,66.999998
2,40.400003000000005
2,70.400002
2,56.399997
2,43.799999
2,66.600002
2,51.599998
2,54.799999
2,26.0
0,58.0
0,22.400001000000003
0,62.680001999999995
2,22.74
2,58.399998000000004
2,37.260000999999995
2,135.02
2,76.020001
2,76.460001
2,53.600002
2,89.620001
2,21.080002
2,64.639999
2,21.0
2,32.220001
2,63.239999999999995
2,110.22001200000001
2,43.219999
2,72.839999
2,69.28
2,42.179996
2,49.100004000000006
2,99.04000900000001
2,76.62
2,50.620001
2,125.579999
2,102.93999900000001
2,34.019998
2,47.32
2,31.959999000000003
2,57.979997999999995
2,76.72
2,53.199997
2,77.44
2,64.420002
2,67.960003
2,136.57999999999998
2,64.1
2,67.379999
2,40.460003
2,60.66
2,104.779999
2,33.659998
2,65.619998
2,47.81999900000001
2,112.04001099999999
2,124.04000200000002
2,32.89999999999999
2,75.180001
2,96.779999
2,57.44000200000001
2,136.860001
2,44.939998
2,66.62
2,56.87999700000001
2,42.600003
2,91.220001
2,93.880002
2,38.040001000000004
2,79.41999999999999
2,62.400001
2,90.9
2,66.98000200000001
2,16.32
2,82.6
2,27.18
2,56.579997999999996
2,90.2
2,71.26
0,76.200008
2,74.8
0,58.599999
0,66.199993
0,79.799992
0,74.800007
0,57.20000300000001
0,81.20000200000001
0,76.19999999999999
0,70.60000199999999
0,73.60001
0,68.200008
0,62.0
0,68.2
0,74.60000199999999
0,51.200001
0,63.400001
0,65.39999
0,75.19999999999999
0,71.799992
0,61.600003000000015
0,56.199997999999994
0,68.79999799999999
2,56.200002
0,63.200001
0,62.000001
0,70.000012
0,48.400002
0,78.00000299999999
2,70.2
0,69.199993
0,69.79999799999999
0,63.400000000000006
0,74.99999700000001
2,69.599998
0,75.99999700000001
0,77.0
0,76.60000199999999
2,56.200001
0,59.400002
0,54.999999
0,70.60001
0,74.599987
2,67.0
0,67.999988
0,61.000012
0,62.79999799999999
0,83.0
0,41.799998
0,69.000012
0,67.799998
0,77.199997
0,62.799992
0,70.60000300000002
0,82.00000299999999
0,61.99999700000001
0,68.599987
0,70.400013
0,73.599998
0,71.799999
0,67.799999
0,73.999988
0,70.400013
2,58.8
0,81.199993
0,80.000012
0,58.600002
0,69.799992
0,79.199997
0,75.400013
0,76.60001
0,82.000012
0,47.800003000000004
0,66.799992
0,75.80000000000001
2,50.199996999999996
2,66.200001
0,77.999988
2,56.799998
0,58.200001
0,80.799992
2,65.000002
2,49.399998999999994
0,78.60001
0,77.800007
0,71.199993
0,64.99999700000001
0,79.999988
0,68.200008
0,75.199997
2,59.199999000000005
0,68.60001
2,63.800002000000006
0,80.999988
0,59.399998999999994
0,64.8
0,59.199999000000005
0,66.0
0,63.800006999999994
0,48.400002
0,58.00000299999999
0,74.999988
0,63.439989999999995
0,64.12000100000002
0,67.619998
0,67.92000099999998
0,72.24000199999999
0,73.140001
0,74.43999199999999
0,74.16001500000002
0,61.82
0,69.539997
0,77.31999800000001
0,72.59999899999998
0,57.960002
0,70.38000100000001
0,57.69999899999999
0,73.039997
0,68.34000099999999
0,63.659998
0,66.13999499999998
0,72.119991
0,57.86
0,63.539997000000014
2,73.41999999999999
0,65.49999
0,71.05999
0,68.89998899999999
0,69.32000299999999
0,53.92000099999999
0,71.13999000000001
0,68.44000700000001
0,71.58001200000001
0,61.679990000000004
0,60.279999999999994
0,70.6
0,66.060001
0,58.88000099999999
0,67.939999
0,67.999996
0,80.319998
0,68.280008
0,45.959998
0,60.100002
0,56.460002999999986
0,51.94
0,74.21999
0,75.24000000000001
0,69.25999999999999
0,66.860001
0,58.75999799999998
0,70.780002
0,74.22
0,76.70000200000001
0,74.739991
0,60.53999900000001
0,61.38000099999999
0,71.21999
0,64.76000299999998
0,54.520001
0,67.18
0,55.94000100000001
2,82.39999800000001
0,65.44001200000001
0,76.80000199999999
0,69.70000200000001
0,61.32
0,74.020001
0,61.379998999999984
0,76.279999
0,71.299998
0,63.319998999999996
0,56.800000999999995
0,52.439998
0,79.18001000000001
0,67.140002
0,70.359996
0,66.05998600000001
2,78.35999999999999
0,71.82001100000001
0,66.46000199999999
0,59.739986
0,66.280003
2,67.72
0,54.520001
0,61.360011
0,66.379998
0,77.460008
0,63.679997
0,72.41999600000001
0,67.88001100000001
0,83.45998699999998
0,66.89999
0,64.60001
0,78.42001000000002
0,81.340004
0,81.78000200000001
0,93.69999999999999
0,89.58001300000001
0,78.359998
0,86.500004
0,73.820001
0,69.95999800000001
0,64.76001400000001
0,86.15999899999998
0,82.959988
0,81.940013
0,89.32000099999999
0,65.18
0,84.02000600000001
0,90.87998599999999
0,81.56000200000001
0,74.00000299999999
0,75.599987
0,77.67999800000001
0,73.03999999999999
0,91.75999599999999
0,66.56000199999998
0,88.920001
0,85.479992
0,83.979992
0,93.5
0,85.74000199999999
0,78.960009
0,63.820002
0,75.11999199999998
0,72.299997
0,69.68000299999999
0,85.320012
0,86.559987
0,79.51999799999999
0,71.48000200000001
0,72.260003
0,94.259998
0,77.49999900000002
