prec_smooth1960,tavg_smooth1960,dday32C_smooth1960,prec_smooth1970,tavg_smooth1970,dday32C_smooth1970,prec_smooth1980,tavg_smooth1980,dday32C_smooth1980,prec_smooth1990,tavg_smooth1990,dday32C_smooth1990,prec_smooth2000,tavg_smooth2000,dday32C_smooth2000,Cluster
58.119541,18.756821,2.6897681,65.935143,19.003595,3.8421474,60.802605,18.769459,2.1019375,52.722336,19.035427,11.094007,64.762665,19.300909,3.8446708,0
56.537502,20.848679,7.9779744,58.176537,20.875057,11.255829,56.929195,20.89673,17.402935,49.673809,21.000977,19.292065,58.339077,21.745228,15.367973,0
64.252632,20.827425,8.687973,62.126686,21.112116,9.2047949,59.00214,20.946175,15.819438,49.837368,20.767237,13.075947,59.733669,21.419783,10.754942,0
56.961777,19.983658,4.7651772,57.287868,19.887686,5.8456483,59.921257,20.004236,8.5217924,48.5112,19.909191,10.588384,59.213982,20.297724,6.175591,0
66.974693,19.544106,4.5917192,64.488831,19.472816,5.3382502,64.666191,19.537552,6.4798794,51.893871,19.367954,11.206915,60.599796,19.70055,5.3030267,0
59.211071,19.975801,4.923861,61.304771,19.748188,4.4211612,59.071098,19.780645,8.9264402,46.301842,19.641043,10.528765,56.485493,20.15601,6.5248442,0
55.371403,19.833355,6.0618343,60.092804,19.968384,6.0472226,60.684963,19.880043,7.7449832,47.95591,20.071539,14.788167,62.359764,20.560211,8.6456823,0
55.614559,18.621832,2.7057195,62.334625,18.657444,3.3133945,62.345665,18.366423,2.0330174,51.63319,18.495153,9.2194939,58.79681,18.876114,2.9185083,0
55.655369,17.244659,0.40251756,64.598244,17.446175,0.87027025,64.230591,17.032938,0.40111059,47.590885,17.192732,5.2513132,67.816154,17.677496,1.4841778,0
58.926693,19.44735,4.3572402,60.704391,19.430946,5.9276538,61.378635,19.407974,5.856523,48.27198,19.394262,10.970102,59.462109,19.773052,4.9450951,0
63.051647,21.321377,8.3630247,62.976089,21.491545,10.023992,58.729836,21.409229,17.138901,49.799095,21.298174,14.649924,61.958279,21.80032,12.046431,1
58.534092,18.947239,3.2527409,64.418213,19.081223,3.2608666,62.556667,18.794512,3.0073514,50.815617,19.090544,10.013847,60.797405,19.564356,4.223856,0
65.561859,20.833643,6.6580024,61.043633,20.994102,7.7121868,61.966923,20.870411,12.754754,54.100452,20.911339,13.761843,65.980415,21.429037,10.33659,0
57.296173,18.993912,3.8740747,59.117653,19.058556,4.8605647,65.488152,18.967592,4.0750527,50.35482,19.230497,12.23138,63.737389,19.469877,3.4546752,0
58.019947,20.685833,6.3812375,58.377384,20.854786,7.9500442,55.304733,20.78064,12.988724,47.851406,20.968567,15.249516,60.878342,21.455336,9.5238857,0
62.37722,20.706087,7.3449326,59.323227,20.826874,7.77319,56.867321,20.674097,12.245438,49.196316,20.705246,13.820297,63.724022,21.19359,9.1598387,0
63.371319,20.877424,7.3929262,60.074974,21.11046,8.2970247,57.979485,20.973494,13.849294,50.288181,20.854374,12.743012,58.711552,21.468201,10.136946,0
57.695545,18.007317,1.3929526,67.447487,18.319199,2.4714615,60.64241,17.84766,0.73815292,52.380375,18.138266,8.0599318,65.382408,18.418036,2.6958702,0
56.975571,18.566929,3.4015863,63.524155,18.420774,4.3527255,65.489571,18.09836,2.1125259,50.561157,18.370068,9.8874836,59.359341,19.028149,3.9116862,0
63.065956,20.66777,6.1724858,62.27668,20.925173,6.360662,58.035069,20.526657,11.585478,49.152168,20.335125,9.3465414,62.44178,21.043118,7.1560512,0
54.842293,17.409521,0.66667104,66.07962,17.443821,1.2405094,64.599022,17.11161,0.55410421,47.996948,17.434959,6.3227596,67.634583,17.893459,1.9538653,0
58.128456,18.792377,2.7248125,61.921333,18.880075,4.3356791,61.725426,18.713655,3.4861226,47.237122,18.863209,10.356085,56.127716,19.292416,3.546818,0
55.764118,18.353403,1.6118767,62.179928,18.257732,1.77731,52.229057,18.050619,1.5222207,55.988228,18.369452,6.2739387,56.102535,19.095428,3.4068506,0
51.988621,18.245134,1.6766876,56.96516,18.048565,1.6252633,51.190979,17.722397,1.1347494,55.708538,17.980457,5.3246131,55.040215,18.627205,2.6327248,0
61.444706,19.467867,2.9419963,61.856834,19.391396,2.8463237,61.495705,19.442751,4.8867903,56.977406,19.502111,7.24683,67.290634,20.245426,4.4588332,0
60.471855,18.843086,2.93752,65.522331,18.827627,2.6040926,60.075787,18.626421,2.6083863,48.239647,18.763618,7.8872933,61.336143,19.187765,2.9321959,0
57.585735,18.066689,0.80006498,63.366066,17.980257,1.0450325,57.050831,17.838146,1.0206476,61.943577,18.163282,4.7866726,58.569767,18.88014,1.9975613,0
60.919235,18.563816,1.1969881,60.01696,18.426144,1.9406759,64.895813,18.495481,2.7896698,57.639996,18.731667,7.4534521,61.715523,19.476879,2.7733936,0
62.50024,19.327873,1.7374914,62.2864,19.249733,1.7569535,63.817493,19.177671,3.0058324,56.801708,19.251854,5.8027701,69.626732,19.945126,3.2001684,0
61.673908,18.521051,1.7495533,65.652283,18.328808,1.9960188,58.508041,18.363209,2.5482862,54.28083,18.538557,7.2789822,61.834366,19.244568,2.9991252,0
60.546135,18.177557,1.3250474,66.292221,18.000402,2.0041316,57.012657,18.027599,2.2874191,56.817486,18.111097,5.7037926,62.495705,18.817537,2.5690091,0
57.398552,20.152164,4.6238885,61.655575,20.330906,3.69609,66.189575,20.294369,6.1951904,60.240677,20.223776,8.7443295,59.176529,20.901842,7.1111727,0
59.662983,19.604082,3.0017231,61.201488,19.598574,2.9186049,68.402695,19.408512,3.7623851,58.940399,19.585369,7.9558825,68.395035,20.064163,3.9362712,0
61.153805,18.55965,1.1616862,62.652531,18.451616,1.9085631,62.027344,18.467234,2.5524585,57.068684,18.567627,6.1696701,60.828499,19.318624,2.289011,0
61.238083,19.775122,4.4878321,64.988396,19.8043,3.8879409,71.340256,19.778992,6.2197495,56.007378,19.748505,8.4212151,62.375801,20.44762,6.8304811,0
63.163338,20.293852,4.4716377,60.878475,20.271942,4.6855578,70.118515,20.182184,7.6537004,55.321556,20.260326,10.39739,67.952042,20.824392,7.1100855,0
56.29409,19.483847,2.7771628,60.578091,19.519699,2.9884374,61.906673,19.326496,3.35254,60.810028,19.305895,7.0468483,63.130356,19.992983,4.305028,0
61.270676,19.103621,1.5585623,63.676155,19.036358,2.0212531,63.161228,19.166206,3.2312863,60.831974,19.093008,5.615768,67.248039,19.935493,2.6610246,0
50.620739,17.926849,1.5646877,54.33181,17.700693,1.6519397,54.549316,17.34395,0.81674397,55.298561,17.664579,5.0283451,54.392605,18.261827,2.2481973,0
58.348366,18.373865,0.76064336,62.702606,18.330841,1.355944,59.68906,18.191751,1.4247736,62.493999,18.423861,5.2354469,59.993431,19.18404,1.8924279,0
62.68063,20.33238,4.4209323,63.412205,20.40173,4.9825811,71.312866,20.33843,8.2333574,55.620018,20.306383,8.8347149,65.605461,20.952623,6.7365561,0
53.155651,17.743057,1.5265863,55.889961,17.616131,1.6847167,60.652523,17.652618,0.8700884,55.623787,17.755154,5.6316295,55.380497,18.333168,3.0828652,0
59.920815,18.206253,0.9206447,63.57309,18.237392,1.6716602,62.067204,18.15941,1.9213912,60.195839,18.311815,5.5770593,64.021286,19.187153,2.488112,0
58.014526,20.04026,3.9344513,62.569981,20.208679,3.0725625,66.071045,20.162657,5.354229,56.682709,20.172104,7.8743992,58.338272,20.865917,6.3517957,0
61.587036,18.956186,3.2755702,64.099876,18.867071,2.9273999,64.679077,18.787432,3.2612276,54.419979,19.059437,9.3660259,61.969978,19.545416,3.6102996,0
58.538242,18.755079,2.004355,61.961292,18.828249,3.0300736,60.915241,18.770748,3.561327,60.354347,18.750601,7.4727898,63.733803,19.720221,4.984272,0
60.258125,17.878393,1.400275,67.262512,17.667707,2.0714555,56.016441,17.775579,2.2418213,56.170826,17.815807,5.593586,63.575455,18.446356,2.5818827,0
64.89727,20.682796,5.427918,61.341747,20.955935,7.2870712,63.879414,20.809063,13.068235,55.230881,20.883665,13.321217,66.217201,21.402668,10.043737,0
57.536388,18.110497,0.74936581,63.54007,18.002901,1.2195334,57.424625,17.923183,1.4645393,62.706123,18.154543,5.0702538,59.274288,18.860397,2.0573556,0
61.326962,19.925602,2.8527882,61.217602,19.86511,2.8422523,70.432487,19.744623,4.6650424,55.979229,19.833942,6.9709082,68.44886,20.374714,4.7191434,0
58.988308,18.471035,0.79968542,60.492928,18.400354,1.6081223,62.668377,18.441349,2.4389241,61.145382,18.564175,6.0196133,61.377552,19.365824,1.9749011,0
59.700104,18.680466,1.0523806,62.992855,18.609707,2.0651979,65.374695,18.698404,2.6100481,61.458614,18.764866,6.3055835,64.657234,19.542429,2.2379849,0
58.816326,20.070131,4.6862659,63.04644,20.171762,4.1170053,67.688087,20.104584,6.1239624,55.484566,20.098663,8.6212254,58.847397,20.795723,7.0688043,0
60.472179,18.781744,1.2559756,59.586174,18.81517,1.8241388,64.61541,18.810995,2.6736085,58.252224,18.961912,7.0898128,63.18716,19.607153,2.621417,0
61.692154,17.950899,0.64332592,65.076195,17.972363,1.5162243,64.538193,17.935551,1.698048,63.413391,18.03581,5.1780767,65.074593,18.903479,1.6426321,0
59.97855,18.379492,1.1070534,65.042007,18.290754,1.9921769,60.170914,18.285311,2.6926627,61.72963,18.329411,6.1609187,61.726479,19.122099,2.4679193,0
57.113033,18.13064,1.2797717,63.222916,18.038042,1.5215524,54.527618,17.843899,1.4317358,60.665493,18.120756,5.4562311,59.787819,18.764524,2.6615441,0
61.67374,19.649557,3.7902412,61.267757,19.578493,3.6186168,65.0457,19.620062,6.0614247,59.929523,19.500689,7.9097123,65.971893,20.262653,5.4138632,0
60.189812,18.230152,2.4171691,67.659111,18.025875,2.3282206,60.334389,18.02285,2.2533226,52.194157,18.230492,8.2280941,62.436378,18.874567,3.3302937,0
57.329807,18.118587,1.1191924,62.305248,18.096991,1.3335397,57.567333,17.88817,1.1722438,59.862595,18.228565,5.2755289,57.979912,18.92445,2.3240266,0
56.854572,19.729425,2.9200492,60.886967,19.861486,2.873167,67.456146,19.806494,4.4716868,65.435806,19.686558,6.9231391,63.569614,20.395403,4.6720238,0
60.973457,19.621576,2.827028,62.856209,19.645294,2.833221,65.562981,19.681023,4.8301892,62.706799,19.545134,6.6639085,66.776146,20.332739,4.2424836,0
59.831505,19.042818,1.6429685,60.808369,19.008947,1.8613206,62.639061,18.980976,2.8164401,56.593662,19.067698,6.2485304,65.26091,19.784332,2.849736,0
62.907089,20.334963,4.7684174,60.10215,20.296827,4.921278,66.155548,20.183743,7.9322581,54.962383,20.306149,10.763131,68.576538,20.856045,6.9340506,0
56.370251,17.909683,1.2766427,60.577965,17.767633,1.5391647,56.796764,17.707294,1.1482416,56.782204,17.762569,4.4185786,59.072826,18.339371,2.0650413,0
53.114571,17.597137,1.0025736,54.733376,17.416494,1.268216,60.477448,17.25069,0.52125263,57.242584,17.354134,3.8107932,56.30687,17.898516,1.7862923,0
58.782413,18.011429,2.2343941,65.304558,17.807056,2.3824208,63.499477,17.713671,1.6199313,53.002914,17.970318,8.2974873,59.524837,18.631708,3.2059224,0
61.845875,17.703205,1.4949659,63.244373,17.611225,1.7018744,61.497097,17.587914,1.0014871,55.756031,17.776287,5.9490156,56.512772,18.444212,2.6273761,0
64.476166,19.636755,2.8336089,61.745052,19.618853,2.9458053,68.35202,19.63563,5.1510634,55.632854,19.519663,6.3804359,68.397621,20.174335,4.7525072,0
57.999523,18.325964,0.62404352,62.054443,18.311411,1.2449821,60.316521,18.261168,2.0488987,63.30217,18.391987,5.4343815,60.672276,19.263599,1.8249515,0
59.741131,18.945532,1.191514,59.792698,18.974678,1.8103796,63.866447,18.989737,2.6754413,59.043953,19.019543,6.2639947,63.135929,19.776646,2.4218519,0
58.972797,18.137592,2.5189235,64.27932,17.99197,2.8218977,59.178585,18.106163,2.1005754,56.062111,18.071411,7.0509205,59.569649,18.66827,3.8271146,0
65.565933,19.982016,4.9801726,62.794182,19.881168,5.2224016,71.941261,19.842819,7.2773519,54.777805,19.734531,8.6183014,68.397812,20.38538,6.1015911,0
59.408913,18.083275,1.2129896,65.163795,17.903198,1.8346822,56.836964,17.910818,2.216922,60.061207,17.997509,5.4324093,62.195206,18.700794,2.5508933,0
62.856052,19.505892,2.0040109,63.290871,19.504765,1.9006988,67.723068,19.375675,3.4990234,57.221607,19.384235,5.4182239,71.178955,19.969212,3.7339489,0
62.127647,18.421591,2.0073082,63.036552,18.467655,2.1976438,65.295372,18.406677,2.8011882,56.219074,18.566357,7.7165303,62.466461,19.209944,3.1670978,0
61.089054,19.062124,1.5012627,61.273647,19.065029,1.7738537,65.07785,18.968351,2.767828,57.80146,18.971619,6.097693,67.083069,19.681644,2.8351662,0
58.503811,18.558575,3.3936279,65.380096,18.403419,3.03932,60.891563,18.254959,2.4696028,48.639156,18.472599,9.2770643,60.180408,19.02961,3.7053375,0
52.41264,17.975042,1.0302516,55.185925,17.804518,1.2830998,56.312599,17.515224,0.73830712,56.579071,17.619257,3.8878469,56.088982,18.169086,1.7550833,0
53.963081,19.743258,3.5861864,58.977699,19.796782,3.5371678,63.151958,19.6043,3.7797251,60.314377,19.598557,7.5347462,61.064724,20.276587,4.7872639,0
60.367359,19.458221,2.8624699,61.821766,19.620823,3.1580148,68.496193,19.678991,5.5792532,52.042225,19.480614,6.7483811,62.877831,20.158314,4.9880967,0
62.63974,19.486691,2.3163943,63.603172,19.476416,2.2993333,69.528076,19.270531,3.5186536,59.268051,19.33593,6.4508705,71.120934,19.843082,3.5490506,0
60.524662,19.3449,3.6475389,61.638363,19.308916,3.4232385,68.150421,19.237913,4.0543461,59.317081,19.514008,10.507135,64.483246,20.07061,4.9622059,0
62.058228,20.603905,4.8455896,63.690952,20.729841,5.3653073,72.792923,20.61969,7.8781466,56.84869,20.577969,8.4747477,62.716141,21.283394,7.2678089,0
62.799477,20.423214,4.9383307,60.340599,20.563169,6.2338905,66.757607,20.433662,10.51445,54.993397,20.474033,11.350901,67.418503,21.106936,8.6921854,0
59.116879,17.760458,1.5477022,65.544838,17.619694,1.8749785,61.815697,17.609013,1.3642628,54.913792,17.804142,7.1747246,57.871288,18.45676,2.980443,0
64.430946,20.970341,6.8533802,61.433582,21.213745,8.1971426,60.388237,21.131155,14.065243,51.692764,21.047077,12.398028,58.319069,21.700718,10.664777,0
59.252987,17.919567,1.6543641,66.269844,17.75836,2.0736458,57.511852,17.809721,1.838214,53.745377,17.945412,6.3284431,61.245895,18.613577,2.9326463,0
61.876488,18.93672,1.9618571,61.715141,19.014099,2.1990247,67.755157,18.878317,2.9700181,59.521713,19.035738,7.3215909,66.212296,19.564939,3.1275754,0
59.066368,18.015884,0.57100916,62.360077,18.000498,1.0781873,61.524776,17.964716,1.0295972,60.655437,18.166357,4.3965683,60.041023,18.962711,1.4365804,0
57.615406,19.256216,1.9938923,61.410164,19.252748,2.0897365,63.834084,19.191256,2.9400835,62.31189,19.121906,5.6040301,64.918068,19.853813,2.9704123,0
61.440517,18.59712,1.1555264,64.91851,18.542713,1.5584184,63.11932,18.552498,2.264828,61.207127,18.651981,5.5720763,66.083847,19.509104,2.2100663,0
54.484566,17.819796,1.7740204,58.979073,17.696505,1.7319208,62.072697,17.838636,1.1351395,54.807133,17.834478,6.1133394,54.65707,18.42322,3.0495322,0
58.268787,19.801319,4.1780815,60.063568,19.884705,4.0474019,65.42469,19.909515,6.6895361,64.46492,19.711609,7.9432306,60.516624,20.494913,6.0614262,0
59.330929,19.191414,2.4019821,62.272453,18.968803,2.4456911,61.964672,19.083221,3.5880001,56.097252,19.194794,7.077065,65.253372,20.022381,3.5959394,0
62.480564,20.664377,5.3506298,62.539574,20.868929,6.1155329,68.815018,20.796854,10.909745,55.214725,20.779631,10.029057,61.842754,21.476053,8.7773972,0
62.021912,17.782507,1.5379583,67.277496,17.624657,2.0542245,61.185238,17.720673,1.621719,57.12384,17.810442,6.3840971,61.401382,18.46553,3.0612209,0
52.846958,17.27957,0.61190385,55.084698,17.109362,0.98045897,58.561504,16.765787,0.34112096,56.131134,17.080971,3.175468,56.155136,17.563673,1.0485154,0
58.686218,20.014263,4.6168094,59.820946,19.987761,4.3868632,65.89325,19.803095,5.6477933,54.798862,20.03969,10.265484,67.118675,20.462805,5.8649173,0
55.724453,19.80451,3.3644354,60.916435,19.909458,3.2775385,66.295021,19.729202,3.8857501,62.984371,19.731367,7.8593793,62.63036,20.384144,5.6229663,0
62.611656,18.613132,1.807639,64.640343,18.491171,1.7470465,61.006264,18.474463,2.3451283,51.828655,18.685032,7.2482657,60.706627,19.371973,3.113363,0
58.570164,18.3405,0.85794085,63.20644,18.276268,1.6886412,61.40554,18.268559,2.7090466,63.404572,18.332109,6.0479674,60.667812,19.196695,2.1178625,0
58.98225,18.169508,0.95018131,62.271217,18.252342,1.885671,60.744568,18.103096,1.9354451,59.057266,18.295221,5.9116087,62.985725,19.220722,3.0812089,0
63.091461,20.943012,6.7716408,60.998341,21.184816,8.295083,62.213364,21.113981,14.649107,52.151081,21.11319,13.4303,59.563564,21.718456,10.881433,0
59.35387,19.126503,3.4708135,62.519035,19.138887,3.2096157,65.767044,18.987259,3.4220138,56.049091,19.296528,9.5485163,62.364227,19.798874,4.1548262,0
57.729942,19.684437,3.8946047,59.78376,19.661219,3.5254633,66.839516,19.470913,4.3691621,57.710896,19.77117,9.4233103,66.436409,20.242773,5.1435938,0
58.045528,17.977406,1.1535151,63.704285,17.824697,1.6025661,55.701729,17.758734,1.8034432,60.562023,17.905571,5.1159878,60.915531,18.596968,2.4410963,0
61.474823,18.850689,2.7536979,65.620201,18.807447,2.3700461,62.109314,18.652601,2.5983572,50.806503,18.897369,8.2297068,61.688393,19.406158,3.3394096,0
62.358356,20.782928,6.0100503,61.499577,21.005165,7.3942051,65.366951,20.922613,13.384653,53.713455,20.905701,12.231342,62.569046,21.530561,9.8450365,0
58.791992,19.381866,2.9595566,62.804718,19.649046,3.0801258,66.9561,19.633133,5.1636291,57.312695,19.505777,7.1772609,60.415977,20.220917,5.2789626,0
61.584496,17.891436,0.52702999,64.656822,17.93359,1.1995505,64.489449,17.887581,1.2824882,61.241478,18.045252,4.6187639,63.813923,18.926025,1.675028,0
56.914497,18.105019,1.181444,63.053909,18.011875,1.3351661,53.786694,17.816311,1.2126089,59.148533,18.111233,5.2305036,57.957348,18.821331,2.4926372,0
61.738579,18.409142,1.7917461,67.200676,18.229605,1.9071254,58.360386,18.221638,2.1175022,52.1031,18.415087,6.9385543,62.471634,19.073753,2.8602452,0
54.225735,18.095734,1.117059,58.561707,17.979702,1.2867457,53.824142,17.682913,1.0209527,57.091507,17.76993,4.1285701,57.78146,18.380102,1.8913794,0
61.992069,18.487207,2.2469394,59.978764,18.931526,5.0072966,61.930241,18.938517,7.7673731,57.469952,18.919001,9.3208447,55.512272,19.269554,5.5993319,0
64.411842,18.550055,2.2156854,62.948013,18.883432,5.481184,67.144295,18.66407,8.7452335,56.738731,18.825136,8.8289461,55.086452,19.00322,5.0398397,0
59.791798,16.479649,0.19636162,61.457401,16.606508,0.56328684,63.601074,16.657389,0.83413273,56.744225,16.919615,3.9234252,69.52626,17.225468,0.69764799,0
63.680683,18.836855,2.5366223,60.950363,19.251043,5.5067506,69.873039,19.083965,7.3988566,57.983341,19.190447,11.888188,64.585175,19.237391,5.1076436,0
61.626198,17.987484,2.8790214,55.100685,19.007515,8.3331776,56.703663,19.007236,8.5946846,59.096371,18.597918,8.2579889,58.661816,18.508419,4.4604626,0
62.842278,17.763094,1.3424311,64.937561,17.913698,2.4092619,62.506081,18.020361,2.4108336,57.638428,18.138828,9.1923437,63.13203,18.33613,2.1085322,0
62.188892,17.277161,0.85775143,62.52636,17.311684,1.5131565,65.659782,17.584517,1.5718988,56.591995,17.647181,7.3298321,66.8311,17.974092,1.0552256,0
59.82069,18.099657,2.654712,57.154533,18.296486,3.1756451,57.997715,18.211401,3.2688015,57.548916,18.333939,8.3359509,62.334721,18.451138,2.8969221,0
61.825405,17.000818,0.4853147,63.95834,17.189964,1.0226659,71.870384,17.448128,1.4074264,57.762325,17.265381,5.6963387,69.845741,17.694883,0.7356869,0
64.894585,17.059574,0.56159031,62.425121,17.176802,1.2072549,66.50425,17.443085,1.4340252,56.10648,17.447521,6.5792551,68.757469,17.795385,0.8193686,0
53.442284,17.191586,1.6087784,54.092659,17.433388,3.2043569,57.972725,17.425522,2.2475009,60.56929,17.613543,5.0839243,55.578609,17.797966,1.8494186,0
59.561214,17.406366,1.3568912,63.889717,17.531645,2.1285493,66.937325,17.626928,1.941609,57.683647,17.902548,7.858882,68.745277,18.129564,1.2106009,0
54.195377,17.787983,2.7005775,55.374352,18.109444,4.7004304,58.355324,17.999163,3.2130473,59.077785,18.149267,6.7467427,59.433594,18.000795,2.9142048,0
57.406921,17.821371,2.9151976,55.036812,18.367641,6.9498959,56.39476,18.253126,5.4182611,61.211025,18.236963,6.484735,59.392017,18.316425,4.5477343,0
60.27158,18.332829,2.1821902,56.727871,18.793217,5.1369991,60.410706,18.773823,7.698442,59.406818,18.716696,8.2766457,58.558788,19.099018,5.3127027,0
62.448467,18.196157,1.942908,68.078873,18.526779,3.036485,62.768906,18.330753,2.3204014,54.464096,18.278522,9.5767317,69.610283,18.565159,2.8419559,0
55.031498,17.122101,1.3048369,62.768425,17.230497,2.1476626,69.499031,17.387844,1.986178,59.782833,17.34951,5.5340338,67.820786,17.325417,0.71494317,0
53.369762,17.364471,2.3399765,51.926991,17.585363,4.0143967,54.48917,17.670052,3.2129436,57.644146,17.693832,5.8815274,53.540783,17.878616,2.4341567,0
59.94701,16.550617,0.27102947,65.97995,16.789854,0.59104449,71.829247,17.052784,1.0721601,58.578781,17.089611,5.3801947,71.944221,17.461588,0.84934169,0
68.113121,18.516092,1.831933,62.07589,18.889845,4.7185345,65.108002,18.927351,7.4014211,58.42157,18.826403,8.6001387,58.540039,18.922346,3.21696,0
51.497101,17.086954,2.3101151,51.541744,17.206366,3.7597313,54.915817,17.364782,2.5262311,54.08215,17.511301,5.5869684,50.410698,17.673948,2.0531647,0
59.551849,16.60788,0.41437739,61.693592,16.886244,1.0313056,63.007278,16.972326,1.2718799,54.153694,17.118303,5.4808531,69.515221,17.450819,1.0512328,0
58.724403,18.106878,1.5071757,66.688133,18.444502,2.5657635,60.416447,18.128222,1.2037412,51.763508,18.122631,8.1893053,64.977066,18.456133,2.8095596,0
57.480404,17.838182,1.7125568,52.12899,18.333117,5.2577443,53.851063,18.332636,4.7267246,56.388584,18.39723,6.494009,57.768677,18.470072,3.105526,0
59.217842,18.337814,2.3800263,56.53727,18.576973,3.4780099,57.5634,18.51103,4.6038685,55.565834,18.546947,8.4658155,57.863022,18.754587,3.353631,0
63.786629,19.013052,3.5533063,61.347713,19.389849,6.5932922,71.431747,19.309563,7.8875036,56.088085,19.493734,15.461462,63.802624,19.60301,7.1841474,0
71.357025,18.735502,2.1054208,62.855553,19.088503,5.6822166,67.541275,19.197479,9.4592037,59.845688,18.915932,9.2163496,59.288273,19.032267,3.7096264,0
64.008224,16.87092,0.53057641,66.553421,17.217155,1.2601194,63.450455,17.232563,1.2886264,53.12719,17.268387,5.8290334,72.115959,17.56517,0.68260801,0
59.818806,18.982105,3.1602151,59.96162,19.228416,4.6012492,68.478546,19.252682,3.9212022,51.195107,19.268593,12.177613,63.996258,19.595194,3.8931947,0
50.632763,16.975512,2.6067088,49.559128,16.966448,3.0809741,55.35923,17.009829,1.9584159,51.81567,17.126032,4.1359396,49.096508,17.390755,1.3461375,0
63.613876,17.05451,0.46744314,65.272369,17.422522,1.0189012,59.059486,17.348713,1.068946,48.757618,17.476316,5.6996536,70.548912,17.74535,0.83215493,0
53.596569,17.006889,2.3261724,53.109516,16.840475,2.4628873,58.602474,17.0924,2.0104454,54.47826,17.349951,4.7367735,51.497181,17.54398,1.6233151,0
65.09668,16.290783,0.20402211,64.898293,16.551867,0.5793981,71.150993,16.856218,0.88286585,58.008717,16.831572,5.0232697,71.397858,17.105698,0.55639297,0
58.305748,16.946352,0.80139363,64.809006,17.11027,1.4539081,72.177383,17.243378,1.6496639,58.40892,17.386354,6.3747125,71.859238,17.641203,1.166517,0
57.725883,17.191214,1.2509711,62.811199,17.370337,2.0620008,64.584236,17.440804,1.7927368,59.404648,17.59156,6.5287313,68.097496,17.589016,0.83989513,0
69.64698,19.420153,4.5965514,51.332314,19.962542,11.695919,64.077629,19.703484,14.520801,57.588875,19.462011,12.854765,58.523537,19.772184,10.120193,0
58.337826,18.189766,3.4015105,55.670326,18.53923,5.1156869,56.511395,18.523054,4.9222236,57.640324,18.554266,8.6638851,60.668385,18.500326,4.2273407,0
60.633755,17.264456,1.1245103,64.472763,17.385744,1.686149,62.344654,17.477062,1.4335282,57.416626,17.725241,7.0985279,65.795837,17.822498,0.95348251,0
59.972366,18.401245,3.4128358,57.187237,18.576553,5.0544248,57.1063,18.627153,6.9772062,57.579216,18.433805,8.3741684,59.120773,18.731501,5.3648405,0
55.95694,17.485678,1.744737,58.05299,17.72901,2.550854,58.914764,17.69692,2.2559354,57.669666,17.863565,7.5605001,64.469872,17.852255,1.9039751,0
52.169846,17.179781,1.4323369,58.500034,17.223471,2.2278862,63.809525,17.399527,1.8903934,57.930527,17.361294,5.2428222,62.818687,17.359388,0.95142716,0
57.772579,17.408049,1.5426679,61.680099,17.592306,2.2546797,59.858963,17.619789,2.0962207,57.588776,17.880987,8.2410555,63.985298,17.876509,1.4203019,0
61.573345,18.467684,2.653713,54.230488,18.805086,8.2471733,54.085232,18.880901,8.9791632,52.784637,18.957918,9.4209442,60.575436,19.046522,5.8823509,0
60.815018,18.805429,3.4287539,60.699711,19.112059,5.3336415,68.684006,19.121916,4.1721711,53.636845,18.935215,12.569997,61.669075,19.57839,5.9313889,0
58.490402,16.060198,0.075829566,63.196281,16.245445,0.32554704,68.602295,16.413853,0.58015513,59.036716,16.614058,3.9429004,72.17923,16.792389,0.46028352,0
52.881031,17.550146,2.0411692,57.081871,17.71036,3.2680652,59.208679,17.708334,2.3433332,55.979855,17.851852,5.9793534,61.879402,17.773863,1.8785481,0
54.596664,17.611513,2.1637599,52.212727,18.003017,4.6808505,53.959122,17.95779,3.8865678,58.764484,18.095827,6.5243888,56.158298,18.154375,2.5214694,0
62.653168,18.214972,2.3515694,67.966736,18.584713,3.4097099,64.841286,18.676437,3.2781169,58.192383,18.502851,11.304249,62.452782,18.604267,3.9394639,0
61.241856,17.617336,0.99873209,64.633423,17.989361,1.8488307,60.522083,17.744534,1.1506456,48.280014,17.57069,7.3369379,67.088203,17.955856,2.3448071,0
61.108543,18.490957,2.442404,62.197723,18.568998,3.5337932,60.953808,18.512199,4.2157078,56.797646,18.538309,9.5022697,60.375603,18.601969,3.1094837,0
64.532448,19.155216,5.0250869,63.257141,19.366173,7.3675361,69.831215,19.373972,6.6647453,54.262592,19.392269,16.891603,64.623955,19.772083,8.0000715,0
62.434784,18.33852,1.9646194,67.637764,18.947052,4.0937524,64.572731,19.042753,3.6544557,55.87521,19.052914,12.42628,66.326126,19.251556,4.4532199,0
61.580128,17.565477,1.0942035,67.094597,17.972502,2.2047968,59.348488,17.810995,1.9836789,49.753525,17.820307,8.0439806,69.270325,18.163063,2.1773813,0
61.794991,18.795847,3.4016805,63.878342,19.298477,5.7752972,64.797333,19.263777,5.1441693,56.448189,18.970856,14.63692,64.603142,18.972233,4.4471059,0
53.629559,17.220947,1.9558443,55.986469,17.131775,2.5866807,60.217087,17.398733,2.2007763,56.60936,17.554899,5.1455388,57.181721,17.608307,1.5640942,0
65.210373,19.288733,3.9462397,62.598057,19.584213,6.2685971,70.415108,19.532249,6.332921,52.435955,19.452526,13.418551,64.434288,19.994518,6.4453754,0
